date,total_pnl,median_pnl,pnl_std,win_rate,trade_count,avg_size_usd,total_volume,long_count,short_count,unique_traders,avg_fee,long_short_ratio,avg_pnl_per_trade,rolling_pnl_7d,value,classification,sentiment_binary,month
2024-05-03,5306.017045,0.0,280.85451321791754,0.4722222222222222,36,7852.295833333333,282682.64999999997,3,33,3,2.7475189166666665,0.0909090909063361,147.3893623611111,1444.91986,48,Neutral,Neutral,May
2024-05-04,0.0,0.0,0.0,0.0,9,6555.416666666667,58998.75,0,9,2,2.2943954444444445,0.0,0.0,1444.91986,67,Greed,Greed,May
2024-05-05,0.916,0.0,0.37395543406489856,0.16666666666666666,6,4011.391666666667,24068.350000000002,1,5,2,1.4021296666666665,0.19999999996,0.15266666666666667,833.4095544285714,69,Greed,Greed,May
2024-05-06,968.59038,0.0,237.64601629026436,0.4444444444444444,9,22890.714444444442,206016.43,8,1,1,8.011749555555555,7.999999991999999,107.62115333333333,971.7796087142857,71,Greed,Greed,May
2024-05-07,883.537693,9.50184,57.79243416391551,0.5,18,6039.865555555556,108717.58,6,12,3,2.1132811666666664,0.49999999995833333,49.08542738888889,1022.7230168571429,68,Greed,Greed,May
2024-05-08,1.56576,0.0,1.641780493282545,0.07692307692307693,13,5074.89,65973.57,12,1,2,1.7751404615384616,11.999999987999999,0.12044307692307693,1022.9466968571429,64,Greed,Greed,May
2024-05-09,1147.595856,0.0,92.95513364107583,0.39285714285714285,28,7927.361428571428,221966.12,9,19,2,2.7745761428571427,0.47368421050138504,40.985566285714285,1186.8889619999998,55,Greed,Greed,May
2024-05-10,2101.741695,0.0,240.61922882162773,0.2727272727272727,22,7131.0,156882.0,16,6,1,2.4958495454545453,2.666666666222222,95.53371340909092,729.1353405714286,66,Greed,Greed,May
2024-05-11,251.604742,6.001646,38.73340875071258,1.0,9,7027.661111111111,63248.95,0,9,1,2.459680555555556,0.0,27.956082444444444,765.0788751428572,53,Neutral,Neutral,May
2024-05-12,0.0,0.0,0.0,0.0,23,2399.111304347826,55179.56,17,6,2,0.8396882173913044,2.833333332861111,0.0,764.9480179999999,56,Greed,Greed,May
2024-05-13,2136.853859,0.0,243.34956677379947,0.35714285714285715,28,6897.103571428571,193118.9,5,23,2,2.4139856785714287,0.21739130433837428,76.31620925,931.8428007142858,57,Greed,Greed,May
2024-05-14,1150.5233050000002,0.0,172.16967241498202,0.17391304347826086,23,6341.452173913043,145853.4,23,0,1,2.219508043478261,23000000000.0,50.02275239130436,969.9836024285714,66,Greed,Greed,May
2024-05-15,948.970582,0.0,49.856725134153635,0.4722222222222222,36,6525.626944444444,234922.57,11,25,1,2.2839690833333335,0.4399999999824,26.360293944444447,1105.3271484285713,64,Greed,Greed,May
2024-05-16,214.5898,0.0,22.074222982345514,0.18518518518518517,27,6022.998518518518,162620.96,14,13,2,2.108048888888889,1.0769230768402367,7.94777037037037,972.0405689999999,70,Greed,Greed,May
2024-05-18,3522.3946610000003,6.828,227.39973415277277,0.64,25,5052.1256,126303.14,7,18,1,1.7682436799999999,0.38888888886728395,140.89578644000002,1174.9909927142858,73,Greed,Greed,May
2024-05-19,0.0,0.0,0.0,0.0,8,3749.76125,29998.09,8,0,1,1.3124158750000001,7999999999.999999,0.0,1139.0474581428573,72,Greed,Greed,May
2024-05-20,-74.818442,0.0,17.723593661416892,0.0,10,3812.475,38124.75,7,3,2,1.3343662,2.3333333325555556,-7.4818442,1128.3591092857143,70,Greed,Greed,May
2024-05-21,7289.397571999999,0.0,423.27708989145884,0.112,125,8807.588720000002,1100948.59,29,96,2,3.0826555520000003,0.3020833333301866,58.31518057599999,1864.4367825714285,76,Extreme Greed,Greed,May
2024-05-22,0.0,0.0,0.0,0.0,6,7499.215,44995.29,0,6,1,2.6247248333333335,0.0,0.0,1700.0763104285713,76,Extreme Greed,Greed,May
2024-05-23,413.347329,0.0,5.578175006741024,0.4430769230769231,325,1236.4633846153845,401850.6,188,137,3,0.34901562769230765,1.3722627737126114,1.2718379353846154,1623.5587028571426,76,Extreme Greed,Greed,May
2024-05-24,821.949278,410.974639,255.14111984227185,1.0,2,25405.949999999997,50811.899999999994,0,2,1,8.8920825,0.0,410.974639,1710.3243425714284,74,Greed,Greed,May
2024-05-25,14.126038999999999,0.0,1.5788774135169148,0.3125,16,1874.4456249999998,29991.129999999997,7,9,2,0.6404304375000001,0.777777777691358,0.8828774374999999,1209.1431108571428,76,Extreme Greed,Greed,May
2024-05-26,778.6839,0.0,184.14441743928418,0.25,16,3373.541875,53976.67,2,14,2,1.1730119374999999,0.14285714284693876,48.66774375,1320.383668,75,Extreme Greed,Greed,May
2024-05-27,1129.35587,0.0,10.695100246439745,0.35856573705179284,251,602.0546613545816,151115.72,93,158,1,0.18259946613545816,0.5886075949329835,4.499425776892431,1492.4085697142855,74,Greed,Greed,May
2024-05-29,277.791953,0.0,4.9605585779682295,0.4146341463414634,164,513.8339024390243,84268.76,67,97,2,0.22485731097560974,0.6907216494774152,1.6938533719512194,490.7506241428572,72,Greed,Greed,May
2024-05-30,20.951433,1.617104,3.7577088098581393,0.7142857142857143,7,405.4414285714286,2838.09,5,2,1,0.1419037142857143,2.49999999875,2.9930618571428576,493.74368599999997,73,Greed,Greed,May
2024-05-31,25.35812,0.0,3.8342365986890954,0.3076923076923077,13,279.70307692307694,3636.14,4,9,1,0.09789584615384615,0.4444444443950617,1.9506246153846154,438.31665614285714,73,Greed,Greed,May
2024-06-01,91.510419,0.0,7.909299454844354,0.36,25,513.3848,12834.62,9,16,1,0.17968424,0.5624999999648438,3.66041676,333.96824771428567,72,Greed,Greed,Jun
2024-06-02,192.906947,0.0,4.425015055071825,0.3655913978494624,93,316.822688172043,29464.51,34,59,1,0.08379475268817205,0.5762711864309107,2.074268247311828,359.5083774285714,73,Greed,Greed,Jun
2024-06-03,562.808208,4.63499,11.849209775400267,0.6285714285714286,70,306.66942857142857,21466.86,44,26,1,0.07682979999999999,1.6923076922426035,8.040117257142859,328.6689928571429,73,Greed,Greed,Jun
2024-06-04,52.211438,0.0,2.4828445149485265,0.4716981132075472,53,457.42283018867926,24243.41,25,28,1,0.1402443962264151,0.8928571428252551,0.9851214716981133,174.79121685714287,73,Greed,Greed,Jun
2024-06-05,56.055506,0.0,2.9096994557928553,0.2962962962962963,54,469.4587037037037,25350.77,17,37,1,0.13155666666666668,0.4594594594470417,1.038064925925926,143.11458157142857,75,Extreme Greed,Greed,Jun
2024-06-06,274.173187,0.0,3.3659483181601715,0.42735042735042733,234,587.8536752136753,137557.76,102,132,1,0.15845907692307692,0.7727272727214188,1.1716802863247862,179.28911785714286,78,Extreme Greed,Greed,Jun
2024-06-07,8902.467416,0.0,103.25220050843622,0.4,440,2496.7926363636366,1098588.76,181,259,3,0.8476424181818182,0.6988416988390006,20.23288049090909,1447.4475887142855,77,Extreme Greed,Greed,Jun
2024-06-08,129.13883900000002,0.0,13.610694021064663,0.27586206896551724,29,3356.961379310345,97351.88,21,8,2,1.1749357586206897,2.624999999671875,4.453063413793104,1452.823077285714,72,Greed,Greed,Jun
2024-06-09,0.0,0.0,0.0,0.0,17,1318.2482352941176,22410.22,17,0,2,0.4421044117647059,16999999999.999998,0.0,1425.2649419999998,75,Extreme Greed,Greed,Jun
2024-06-10,31.266804999999998,0.0,1.9665257227845954,0.33962264150943394,53,879.0175471698113,46587.93,22,31,2,0.27728920754716985,0.7096774193319458,0.589939716981132,1349.3304558571429,72,Greed,Greed,Jun
2024-06-11,4320.631811,0.0,169.7310786091785,0.13821138211382114,123,3034.7960975609753,373279.92,114,9,3,1.0563269349593496,12.666666665259259,35.12708789430894,1959.1047948571427,74,Greed,Greed,Jun
2024-06-12,-21886.531493,0.0,276.1864377273308,0.08267716535433071,254,761.4486614173228,193407.96,115,139,2,0.2516591220472441,0.8273381294904508,-86.16744682283463,-1175.5504907142856,72,Greed,Greed,Jun
2024-06-13,6632.757115,0.0,192.75704215520875,0.24050632911392406,79,1678.1926582278481,132577.22,76,3,2,0.4227816455696202,25.333333324888887,83.95895082278481,-267.181358142857,70,Greed,Greed,Jun
2024-06-14,10258.592609,0.0,997.7044158485279,0.4838709677419355,31,4511.892258064517,139868.66,31,0,2,1.2565830967741936,30999999999.999996,330.9223422258064,-73.4491877142856,74,Greed,Greed,Jun
2024-06-15,3369.958346,0.0,86.67556232059664,0.48717948717948717,78,9209.61858974359,718350.25,9,69,2,3.223366012820513,0.1304347826068053,43.20459417948718,389.5250275714287,74,Greed,Greed,Jun
2024-06-16,0.0,0.0,0.0,0.0,11,2294.0981818181817,25235.079999999998,0,11,1,0.8029342727272727,0.0,0.0,389.52502757142867,71,Greed,Greed,Jun
2024-06-17,10599.502375,144.121501,315.144564194019,0.6578947368421053,38,9694.213684210526,368380.12,32,6,2,3.3929743421052634,5.333333332444444,278.9342730263158,1899.272966142857,71,Greed,Greed,Jun
2024-06-18,282.57636,0.0,29.448076746454035,0.16,25,10532.5916,263314.79,21,4,2,2.68641032,5.2499999986875,11.3030544,1322.4079017142856,74,Greed,Greed,Jun
2024-06-19,4887.656944,0.399945,180.97142293583357,0.5081967213114754,61,6837.231475409836,417071.12,3,58,3,2.276258081967213,0.05172413793014269,80.12552367213115,5147.291964142857,64,Greed,Greed,Jun
2024-06-20,57478.456026,0.0,4202.023348756396,0.0,39,5333.097435897435,207990.8,0,31,3,0.3453602564102564,0.0,1473.8065647692308,12410.963237142856,60,Greed,Greed,Jun
2024-06-21,773.5582039999999,0.0,54.6582097931937,0.0375,80,2203.306125,176264.49,68,12,2,0.7659637375,5.666666666194445,9.66947755,11055.958322142857,63,Greed,Greed,Jun
2024-06-22,756.876565,0.0,65.30392406982597,0.3333333333333333,24,7066.427916666667,169594.27000000002,4,20,2,1.6888909166666668,0.19999999999,31.536523541666668,10682.660924857144,53,Neutral,Neutral,Jun
2024-06-23,0.0,0.0,0.0,0.0,5,358.424,1792.12,0,5,1,0.035842399999999996,0.0,0.0,10682.660924857144,55,Greed,Greed,Jun
2024-06-24,0.0,0.0,0.0,0.0,31,13000.090322580645,403002.8,25,6,2,3.340354870967742,4.1666666659722225,0.0,9168.446299857143,51,Neutral,Neutral,Jun
2024-06-25,4869.353105,0.0,242.73329860014363,0.22448979591836735,49,2104.062857142857,103099.08,11,38,1,0.7364214489795918,0.2894736842029086,99.3745531632653,9823.700120571428,30,Fear,Fear,Jun
2024-06-26,4197.732182,0.0,181.6926720751968,0.2916666666666667,72,5072.092500000001,365190.66000000003,41,31,2,1.7715874999999999,1.3225806451186264,58.30183586111111,9725.139440285713,46,Neutral,Neutral,Jun
2024-06-27,0.0,0.0,0.0,0.0,30,4349.565,130486.95,12,18,2,1.5185337333333335,0.6666666666296296,0.0,1513.9314365714285,40,Fear,Fear,Jun
2024-06-29,6150.326145,0.0,179.89968807670226,0.32,75,3734.6014666666665,280095.11,35,40,2,6.137269746666667,0.874999999978125,82.0043486,2282.041142428571,30,Fear,Fear,Jun
2024-06-30,0.0,0.0,0.0,0.0,14,2180.049285714286,30520.69,5,9,2,1.2184049285714287,0.5555555554938272,0.0,2173.915918857143,47,Neutral,Neutral,Jun
2024-07-01,5065.839308,0.0,207.33447463371925,0.3125,64,5666.721093749999,362670.14999999997,6,58,2,6.645672265625,0.10344827586028538,79.1537391875,2897.6072485714285,53,Neutral,Neutral,Jul
2024-07-02,2421.253116,10.35,226.36405308073617,0.4444444444444444,18,1852.6372222222224,33347.47,13,5,1,0.6365961111111111,2.59999999948,134.514062,3243.5005508571426,51,Neutral,Neutral,Jul
2024-07-03,1118.387284,0.0,130.94390209637675,0.2222222222222222,18,9977.814444444444,179600.66,18,0,2,3.479371222222222,18000000000.0,62.132626888888886,2707.648290714286,50,Neutral,Neutral,Jul
2024-07-04,0.0,0.0,0.0,0.0,25,17222.720400000002,430568.01,25,0,2,4.5209858,25000000000.0,0.0,2107.9722647142858,44,Fear,Fear,Jul
2024-07-05,0.0,0.0,0.0,0.0,32,8509.0590625,272289.89,32,0,2,2.97283490625,31999999999.999996,0.0,2107.9722647142858,29,Fear,Fear,Jul
2024-07-06,108.87217799999999,0.0,10.03473956812726,0.0,24,103.75708333333334,2490.17,17,7,1,14.34809,2.42857142822449,4.53634075,1244.9074122857141,26,Fear,Fear,Jul
2024-07-07,61.428942,4.9143155,4.100173833321266,0.0,10,49.875,498.75,0,10,1,0.004987500000000001,0.0,6.1428942,1253.6829754285716,29,Fear,Fear,Jul
2024-07-08,0.0,0.0,,0.0,1,497.64,497.64,1,0,1,0.0156,999999999.9999999,0.0,529.9916457142857,28,Fear,Fear,Jul
2024-07-09,648.984412,37.164306,40.13596510326193,0.0,15,182.42999999999998,2736.45,0,15,1,0.026504533333333337,0.0,43.265627466666665,276.81040228571425,27,Fear,Fear,Jul
2024-07-10,11977.734907,59.449220999999994,337.8156690082534,0.5892857142857143,56,12283.93232142857,687900.21,10,46,2,4.2993757142857145,0.2173913043431002,213.88812333928573,1828.145777,28,Fear,Fear,Jul
2024-07-11,1876.812082,0.0,150.16378122148163,0.47368421052631576,19,8941.422105263156,169887.02,10,9,1,3.1294969999999998,1.1111111109876544,98.77958326315789,2096.2617887142856,29,Fear,Fear,Jul
2024-07-12,1412.314654,0.0,112.44287174423458,0.47368421052631576,19,4714.893157894737,89582.97,19,0,2,1.6502120526315789,19000000000.0,74.33235021052631,2298.021025,25,Fear,Fear,Jul
2024-07-13,2913.617837,105.890838,173.27801983740284,0.7647058823529411,17,8187.599411764706,139189.19,0,17,2,2.865659411764706,0.0,171.38928452941175,2698.6989762857143,25,Fear,Fear,Jul
2024-07-14,0.0,0.0,0.0,0.0,7,12000.16142857143,84001.13,0,7,1,4.200055571428572,0.0,0.0,2689.923413142857,33,Fear,Fear,Jul
2024-07-15,-1.0,0.0,0.1400758054109933,0.0,26,7628.6480769230775,198344.85,2,24,2,2.653683423076923,0.0833333333298611,-0.038461538461538464,2689.780556,52,Neutral,Neutral,Jul
2024-07-16,0.0,0.0,0.0,0.0,22,6545.480454545454,144000.57,0,22,1,2.290917318181818,0.0,0.0,2597.0684971428573,65,Greed,Greed,Jul
2024-07-17,1859.269477,0.0,11.718171265834037,0.4131054131054131,351,1783.4915384615385,626005.53,155,196,3,0.5886094387464388,0.7908163265265775,5.297064037037037,1151.5734357142858,69,Greed,Greed,Jul
2024-07-18,3803.884311,19.3456475,87.92602091436942,0.8,60,10828.414166666666,649704.85,60,0,2,3.7899444,60000000000.0,63.398071849999994,1426.8694684285713,61,Greed,Greed,Jul
2024-07-19,2155.891114,12.29371,179.87386804302622,0.5217391304347826,23,6533.453043478262,150269.42,1,22,2,2.2867081739130435,0.04545454545247934,93.73439626086956,1533.0946769999998,60,Greed,Greed,Jul
2024-07-20,2299.169566,0.0,53.62978209591339,0.12406015037593984,266,918.65492481203,244362.21,41,225,2,0.30360307518797,0.18222222222141235,8.643494609022557,1445.3163525714285,74,Greed,Greed,Jul
2024-07-21,-2960.716887,0.0,11.365602294450625,0.046875,448,523.0077232142856,234307.46,239,209,2,0.14447174107142854,1.143540669850988,-6.608743051339286,1022.3567972857143,74,Greed,Greed,Jul
2024-07-22,1517.119876,-1.8459855,72.41291986688015,0.13636363636363635,154,1975.4142857142856,304213.8,102,52,2,0.6328541298701299,1.9615384615007398,9.851427766233765,1239.2310652857143,70,Greed,Greed,Jul
2024-07-23,89890.302206,38.355177,513.7954073277451,0.8891891891891892,370,968.9906486486486,358526.54,137,233,3,0.16011655675675676,0.5879828326155022,242.9467627189189,14080.702808999999,71,Greed,Greed,Jul
2024-07-24,625.561479,0.0,19.95680710255259,0.2,90,768.977,69207.93,54,9,5,0.6118586555555555,5.999999999333333,6.9506831,13904.458809285714,69,Greed,Greed,Jul
2024-07-25,916.7382600000001,0.0,40.81134378827734,0.1282051282051282,78,6776.350128205129,528555.31,77,0,3,2.8741784102564103,77000000000.0,11.753054615384617,13492.009373428571,68,Greed,Greed,Jul
2024-07-26,2766.513113,0.0,50.86868522207445,0.40131578947368424,152,3609.1292763157894,548587.65,43,108,4,1.3589935197368421,0.3981481481444616,18.200744164473683,13579.241087571429,68,Greed,Greed,Jul
2024-07-27,6400.623656,41.72143,157.88829917379803,0.7368421052631579,57,15880.697368421053,905199.75,9,47,2,5.558243754385964,0.19148936169805345,112.2916430877193,14165.16310042857,72,Greed,Greed,Jul
2024-07-28,587.29903,36.338475,36.25797427381541,0.75,16,2703.4175,43254.68,15,1,2,0.946195125,14.999999984999999,36.706189375,14672.022517142856,71,Greed,Greed,Jul
2024-07-29,330.80445399999996,0.0,21.730673754432168,0.41025641025641024,39,8389.72153846154,327199.14,18,21,2,2.9364021538461538,0.8571428571020409,8.482165487179486,14502.54888542857,74,Greed,Greed,Jul
2024-07-30,0.0,0.0,0.0,0.0,6,6001.078333333334,36006.47,6,0,1,2.1003773333333333,6000000000.0,0.0,1661.0771417142857,67,Greed,Greed,Jul
2024-07-31,765.690884,0.0,45.986517776302854,0.32558139534883723,43,1965.2683720930231,84506.54,17,26,2,0.6878434186046513,0.6538461538210059,17.806764744186047,1681.095628142857,61,Greed,Greed,Jul
2024-08-01,167.080017,0.0,23.197203266011744,0.07017543859649122,57,3996.044385964912,227774.53,47,9,4,1.8964041403508771,5.222222221641975,2.9312283684210527,1574.0015934285714,52,Neutral,Neutral,Aug
2024-08-02,782.3681909999999,0.0,44.14907581961201,0.2698412698412698,63,6290.799523809524,396320.37,42,20,3,2.3098486031746033,2.099999999895,12.418542714285714,1290.5523188571426,57,Greed,Greed,Aug
2024-08-03,464.1897,0.0,76.3123165975776,0.02702702702702703,37,7852.239459459459,290532.86,36,0,5,2.936570432432432,36000000000.0,12.545667567567568,442.49032514285716,37,Fear,Fear,Aug
2024-08-04,-122672.000883,0.0,3618.961540622186,0.023622047244094488,127,9509.795826771655,1207744.07,60,65,5,3.5110412204724413,0.9230769230627218,-965.9212667952756,-17165.981091,34,Fear,Fear,Aug
2024-08-05,-13013.665169,0.0,795.0273715447163,0.1,80,5256.1925,420495.4,41,39,4,2.533989475,1.0512820512550953,-162.6708146125,-19072.333894285715,26,Fear,Fear,Aug
2024-08-06,267.318048,0.0,8.28376598603028,0.0,107,574.5642990654205,61478.38,76,31,2,0.5852455981308411,2.451612903146722,2.4982995140186914,-19034.14560171429,17,Extreme Fear,Fear,Aug
2024-08-07,188.789255,0.0,10.349410204930836,0.0,33,75.53848484848484,2492.77,12,10,3,0.11370314545454546,1.19999999988,5.720886515151515,-19116.560120142858,29,Fear,Fear,Aug
2024-08-08,-40.712216999999995,0.0,9.68187399440364,0.0,9,1811.038888888889,16299.35,5,3,2,0.7386661111111111,1.6666666661111111,-4.5235796666666666,-19146.244725,20,Extreme Fear,Fear,Aug
2024-08-09,18082.071276,0.0,454.8533022933731,0.2986111111111111,144,3494.4781944444444,503204.86,54,89,5,1.2864887547222221,0.6067415730268905,125.56993941666666,-16674.85857,48,Neutral,Neutral,Aug
2024-08-10,0.0,0.0,0.0,0.0,88,128.8555681818182,11339.29,87,0,2,0.5691271352272728,87000000000.0,0.0,-16741.171384285717,40,Fear,Fear,Aug
2024-08-11,847.7766200000001,0.0,91.2518343902943,0.16666666666666666,24,1842.9254166666667,44230.21,16,8,2,1.7054702916666666,1.99999999975,35.32402583333334,904.5111161428571,39,Fear,Fear,Aug
2024-08-12,858.6705000000001,0.0,64.64753431191872,0.125,48,1128.4858333333334,54167.32,39,8,3,0.7514978124999999,4.874999999390625,17.88896875,2886.2733545714286,25,Fear,Fear,Aug
2024-08-13,212.08102,0.0,19.422324125365535,0.34782608695652173,23,904.2552173913043,20797.87,20,0,3,0.7796903043478259,20000000000.0,9.220913913043479,2878.382350571428,31,Fear,Fear,Aug
2024-08-14,2168.9015130000003,0.0,329.1190167138969,0.2,25,2668.4012,66710.03,19,5,3,1.8597242399999998,3.7999999992399998,86.75606052,3161.255530285714,30,Fear,Fear,Aug
2024-08-15,0.0,0.0,0.0,0.0,12,126.86416666666668,1522.3700000000001,12,0,1,1.3752175,12000000000.0,0.0,3167.071561285714,29,Fear,Fear,Aug
2024-08-16,825.230544,0.0,80.13737948448535,0.08571428571428572,35,4753.795428571429,166382.84,32,3,2,2.3196554857142857,10.66666666311111,23.578015542857145,701.8085995714288,27,Fear,Fear,Aug
2024-08-17,-288.283113,0.0,52.63305464597027,0.0,30,1008.2986666666667,30248.96,29,1,2,0.5698846333333333,28.999999970999998,-9.609437100000001,660.6252977142858,25,Fear,Fear,Aug
2024-08-18,307.201888,8.270808,30.913873872729887,0.8,15,4186.965333333334,62804.48,0,14,2,1.4654371333333336,0.0,20.480125866666665,583.400336,31,Fear,Fear,Aug
2024-08-19,339.69958299999996,14.0197665,67.50399160612497,0.625,8,12539.37875,100315.03,3,5,1,4.38878225,0.59999999988,42.462447874999995,509.2616335714286,28,Fear,Fear,Aug
2024-08-20,192.602844,0.0,55.59965191504375,0.08333333333333333,12,4159.566666666667,49914.8,5,7,2,1.4558478333333333,0.7142857141836735,16.050237,506.47903700000006,30,Fear,Fear,Aug
2024-08-21,656.200925,0.0,16.514528261674556,0.3724137931034483,145,724.0717931034483,104990.41,56,89,2,0.2534247103448276,0.6292134831389976,4.525523620689655,290.37895299999997,26,Fear,Fear,Aug
2024-08-23,1005.30527,0.0,280.4841642773341,0.3,10,6350.956,63509.56,0,10,1,2.2228342,0.0,100.53052699999999,433.9939915714285,34,Fear,Fear,Aug
2024-08-24,0.0,0.0,0.0,0.0,7,4999.952857142857,34999.67,0,7,2,1.7499831428571428,0.0,0.0,316.1039138571428,56,Greed,Greed,Aug
2024-08-25,0.0,0.0,0.0,0.0,17,1291.1929411764704,21950.28,8,9,2,1.5472707647058823,0.8888888887901234,0.0,357.2872157142857,54,Neutral,Neutral,Aug
2024-08-26,231.236918,0.0,60.225332502001116,0.3333333333333333,6,15435.211666666668,92611.27,6,0,2,5.383821999999999,6000000000.0,38.539486333333336,346.4350771428571,55,Greed,Greed,Aug
2024-08-27,0.0,0.0,0.0,0.0,50,1405.0032,70250.16,49,0,2,1.04107104,49000000000.0,0.0,297.90656528571424,48,Neutral,Neutral,Aug
2024-08-28,1333.359645,0.0,294.00593721532755,0.2222222222222222,9,7906.674444444444,71160.06999999999,9,0,2,2.767336222222222,9000000000.0,148.15107166666667,460.8718225714286,30,Fear,Fear,Aug
2024-08-29,0.0,0.0,,0.0,1,9995.85,9995.85,0,1,1,3.498547,0.0,0.0,367.1288332857143,29,Fear,Fear,Aug
2024-08-30,256.464,0.0,104.70098956552417,0.16666666666666666,6,6205.54,37233.24,4,0,4,2.1718626666666663,3999999999.9999995,42.744,260.151509,34,Fear,Fear,Aug
2024-08-31,10.882801,0.0,0.8923899892238314,0.029411764705882353,34,3161.983235294118,107507.43000000001,11,22,3,1.1751563235294118,0.49999999997727274,0.3200823823529412,261.70619485714286,29,Fear,Fear,Aug
2024-09-01,137.433093,0.0,25.479618769976113,0.4166666666666667,12,1029.9733333333334,12359.68,7,4,1,0.36048841666666664,1.7499999995625,11.452757750000002,281.3394938571429,26,Fear,Fear,Sep
2024-09-02,0.0,0.0,0.0,0.0,2,15000.21,30000.42,2,0,1,5.250074,1999999999.9999998,0.0,248.30564842857143,26,Fear,Fear,Sep
2024-09-04,1065.785132,0.0,462.16602470807555,0.14705882352941177,34,3867.0873529411765,131480.97,31,3,2,1.8697125588235293,10.33333332988889,31.346621529411763,400.56066728571426,27,Fear,Fear,Sep
2024-09-05,0.0,0.0,,0.0,1,0.84,0.84,0,0,1,0.0,0.0,0.0,210.080718,29,Fear,Fear,Sep
2024-09-06,-1104.856765,-24.855381,21.910908628012873,0.0,42,929.6928571428571,39047.1,4,38,2,0.3253922857142857,0.10526315789196677,-26.306113452380952,52.244037285714285,22,Extreme Fear,Fear,Sep
2024-09-08,0.0,0.0,,0.0,1,0.11,0.11,0,0,1,0.0,0.0,0.0,15.606323,29,Fear,Fear,Sep
2024-09-09,0.0,0.0,0.0,0.0,2,2007.2150000000001,4014.4300000000003,2,0,1,17.45395,1999999999.9999998,0.0,14.051637142857142,26,Fear,Fear,Sep
2024-09-10,-219.729659,-37.697891,96.08066367806516,0.0,3,849.0933333333334,2547.28,1,2,2,2.4301333333333335,0.49999999975,-73.24321966666666,-36.971613142857144,33,Fear,Fear,Sep
2024-09-11,0.0,0.0,,0.0,1,0.54,0.54,0,0,1,0.0,0.0,0.0,-36.971613142857144,37,Fear,Fear,Sep
2024-09-14,0.0,0.0,0.0,0.0,11,92.25454545454546,1014.8000000000001,10,0,2,2.7619390909090913,10000000000.0,0.0,-189.22663200000002,50,Neutral,Neutral,Sep
2024-09-18,-878.684794,-5.504981,4.966129290375059,0.0,145,94.02413793103449,13633.5,11,134,1,0.2188478827586207,0.08208955223819336,-6.059895131034483,-314.75303114285714,45,Neutral,Neutral,Sep
2024-09-19,0.0,0.0,0.0,0.0,19,80.09842105263158,1521.8700000000001,19,0,1,1.5056663157894736,19000000000.0,0.0,-156.91635042857143,49,Neutral,Neutral,Sep
2024-09-20,9585.03428,34.911835,2004.9515901146353,0.5,16,20804.58625,332873.38,3,13,2,6.8323144375,0.2307692307514793,599.0646425,1212.3742610000002,54,Neutral,Neutral,Sep
2024-09-21,36165.56933,1147.561968,1429.8114770090967,1.0,23,7202.092173913044,165648.12,0,23,1,2.5207322173913043,0.0,1572.416057826087,6378.8841652857145,54,Neutral,Neutral,Sep
2024-09-22,0.0,0.0,0.0,0.0,3,6666.579999999999,19999.739999999998,3,0,1,2.3333023333333336,3000000000.0,0.0,6410.274116571428,52,Neutral,Neutral,Sep
2024-09-23,334.760796,167.380398,236.7116289270065,0.5,2,20167.145,40334.29,1,1,1,7.058501000000001,0.9999999989999999,167.380398,6458.097087428571,50,Neutral,Neutral,Sep
2024-09-24,0.0,0.0,0.0,0.0,10,711.863,7118.63,9,1,2,1.2966142,8.999999991,0.0,6458.097087428571,54,Neutral,Neutral,Sep
2024-09-25,0.0,0.0,0.0,0.0,9,5861.570000000001,52754.130000000005,6,3,2,1.9738529999999999,1.9999999993333333,0.0,6583.623486571429,59,Greed,Greed,Sep
2024-09-26,439.812513,0.0,154.20271831132595,0.25,8,14213.991250000001,113711.93000000001,0,8,2,3.9185255,0.0,54.976564125,6646.453845571428,50,Neutral,Neutral,Sep
2024-09-27,0.0,0.0,0.0,0.0,56,2251.732857142857,126097.04,0,56,2,0.669701982142857,0.0,0.0,5277.163234142857,61,Greed,Greed,Sep
2024-09-28,0.0,0.0,0.0,0.0,4,7299.8025,29199.21,0,4,1,0.7007800000000001,0.0,0.0,110.65332985714288,64,Greed,Greed,Sep
2024-09-30,2710.626288,0.0,133.6657057863591,0.04716981132075472,106,2025.1872641509435,214669.85,10,96,2,0.6192224150943396,0.1041666666655816,25.571946113207545,497.8856567142857,61,Greed,Greed,Sep
2024-10-01,0.0,0.0,0.0,0.0,4,34988.58,139954.32,4,0,1,12.2460025,3999999999.9999995,0.0,450.06268585714287,50,Neutral,Neutral,Oct
2024-10-02,0.0,0.0,0.0,0.0,4,24988.585,99954.34,4,0,1,8.746004249999999,3999999999.9999995,0.0,450.06268585714287,42,Fear,Fear,Oct
2024-10-03,100.375782,0.0,20.273575382952355,0.3333333333333333,9,14770.632222222222,132935.69,6,3,2,5.169721222222223,1.9999999993333333,11.152864666666666,464.40208328571435,37,Fear,Fear,Oct
2024-10-04,0.0,0.0,,0.0,1,0.34,0.34,0,0,1,0.0,0.0,0.0,401.57172428571437,41,Fear,Fear,Oct
2024-10-05,5767.161892,39.480396,217.0879728346648,0.6486486486486487,37,16367.722702702702,605605.74,9,27,2,5.728696513513514,0.33333333332098763,155.86924032432432,1225.4519945714287,49,Neutral,Neutral,Oct
